category	heavy_metal	heavy_metal	heavy_metal	organic	organic	organic
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Acidovorax	    2	   13	    5	   0	    0	   3
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Aquabacterium	    2	    1	    0	   4	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Aquabacterium|s_Aquabacterium_parvum	    1	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Aquabacterium|s_midas_s_18325	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Comamonas|s_midas_s_21348	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Comamonas|s_midas_s_32777	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Hydrogenophaga	    1	  576	    0	  23	    1	 199
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Hydrogenophaga|s_Hydrogenophaga_intermedia	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Hydrogenophaga|s_midas_s_39545	    0	    4	    0	   0	    0	  28
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Ideonella|s_midas_s_15639	    0	    0	    0	  23	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Inhella	   36	   32	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Inhella|s_midas_s_10375	    0	    1	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Leptothrix	  111	    1	    0	 787	    8	  18
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Ottowia	    0	    0	    0	   0	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Piscinibacter	    4	  983	    0	 213	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Piscinibacter|s_Piscinibacter_defluvii	    0	    1	    0	 106	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Ramlibacter|s_midas_s_14946	   18	   14	    0	 266	    1	  23
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Rhodoferax	    1	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Rivibacter|s_midas_s_5469	    0	    0	    0	   0	    0	   2
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Rubrivivax	    0	    0	    0	  31	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Rubrivivax|s_midas_s_12147	    0	    1	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Rubrivivax|s_midas_s_33271	    0	    1	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Sphaerotilus	    0	    4	    1	   3	    0	  32
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Sphaerotilus|s_Sphaerotilus_natans	    1	    0	    0	   4	    1	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_midas_g_33	    0	    1	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_midas_g_33|s_midas_s_6305	  111	   49	    0	 313	    3	 205
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_midas_g_81	    0	   27	    0	   1	    0	   2
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_midas_g_81|s_midas_s_202	  400	   10	    0	   4	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_midas_g_81|s_midas_s_4598	    0	    0	    0	  27	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_midas_g_887	    2	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Hydrogenophilaceae|g_Thiobacillus	    1	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Methylophilaceae|g_Methylophilus|s_midas_s_11992	   38	   23	   26	   0	    1	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Methylophilaceae|g_Methylotenera	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Neisseriaceae|g_midas_g_17510|s_midas_s_19935	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae	   11	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_966-1|s_midas_s_12623	    0	    0	    0	   5	    0	   3
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Ellin6067|s_midas_s_19310	    0	    0	    0	  18	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Ellin6067|s_midas_s_22556	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Ellin6067|s_midas_s_31440	    0	    0	    0	  13	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Ellin6067|s_midas_s_323	    1	    0	    0	  33	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Ellin6067|s_midas_s_40619	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Ellin6067|s_midas_s_8428	    3	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Nitrosomonas|s_Nitrosomonas_oligotropha	    1	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Nitrosomonas|s_Nitrosomonas_ureae	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Nitrosomonas|s_midas_s_10852	    1	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Nitrosomonas|s_midas_s_11707	    0	    1	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Nitrosomonas|s_midas_s_11773	    3	    0	    0	  25	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Nitrosomonas|s_midas_s_11831	    1	    0	    0	  37	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Nitrosomonas|s_midas_s_17078	    2	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Nitrosomonas|s_midas_s_19178	    4	   44	    0	   6	    0	  39
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Nitrosomonas|s_midas_s_24754	    0	    0	    0	   4	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_Nitrosomonas|s_midas_s_24768	    1	    0	    0	  14	    0	   5
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Nitrosomonadaceae|g_mle1-7|s_midas_s_65960	    5	    0	    0	  14	    0	   3
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae	23013	   26	44489	   4	    7	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Azoarcus|s_midas_s_10207	    0	    1	    0	   1	    1	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Azoarcus|s_midas_s_26044	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Azospira|s_Azospira_oryzae	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Azospira|s_midas_s_1294	    2	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Azovibrio	    0	  443	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_C39|s_midas_s_9838	    0	    0	    0	   6	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Dechloromonas	 1071	 1755	  334	 586	35251	  37
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Dechloromonas|s_Dechloromonas_agitata	  124	   46	 5134	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Dechloromonas|s_midas_s_13833	   19	28491	    1	   2	    1	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Dechloromonas|s_midas_s_27011	 3502	  556	  178	  46	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Denitratisoma	   33	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Methyloversatilis	  340	   39	    4	  19	  145	  16
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Propionivibrio	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Propionivibrio|s_midas_s_27882	    1	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Propionivibrio|s_midas_s_421	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Sulfuritalea	    1	    2	    0	  25	    0	   2
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Sulfuritalea|s_midas_s_12813	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Thauera	   34	  399	    0	8713	    2	 247
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Thauera|s_midas_s_1356	    6	    0	    0	 463	    0	  17
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Z-35	  758	    0	    0	  22	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Zoogloea	 5572	   55	    0	2993	    2	  11
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Zoogloea|s_Zoogloea_ramigera	  109	  106	    0	1818	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_Zoogloea|s_Zoogloea_resiniphila	  272	   62	    0	 185	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_midas_g_5535|s_midas_s_22265	    0	    1	    0	   0	    2	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_midas_g_6531	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Rhodocyclaceae|g_midas_g_94|s_midas_s_12562	 3514	   13	   14	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_SC-I-84|g_midas_g_1341|s_midas_s_68008	    0	    0	    0	   3	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_SC-I-84|g_midas_g_41102|s_midas_s_59993	    0	    0	    0	   8	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Sutterellaceae	   20	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Sutterellaceae|g_midas_g_3003|s_midas_s_11138	    6	    0	    0	   0	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Sutterellaceae|g_midas_g_3003|s_midas_s_49505	    0	    0	    0	  30	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_T34|g_midas_g_1465|s_midas_s_12907	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_TRA3-20|g_midas_g_1667|s_midas_s_1667	    0	    0	    0	   3	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_TRA3-20|g_midas_g_3776	    1	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_TRA3-20|g_midas_g_3776|s_midas_s_3776	    1	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_TRA3-20|g_midas_g_3776|s_midas_s_40104	   13	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Competibacterales|f_Competibacteraceae|g_Ca_Competibacter|s_midas_s_198	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Competibacterales|f_Competibacteraceae|g_Ca_Competibacter|s_midas_s_22961	    0	    0	    0	 143	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Diplorickettsiales|f_Diplorickettsiaceae	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Diplorickettsiales|f_Diplorickettsiaceae|g_Aquicella	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Diplorickettsiales|f_Diplorickettsiaceae|g_midas_g_22144	    0	    0	    0	   4	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Diplorickettsiales|f_Diplorickettsiaceae|g_midas_g_22144|s_midas_s_41168	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Diplorickettsiales|f_Diplorickettsiaceae|g_midas_g_54033|s_midas_s_54033	    0	    7	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Diplorickettsiales|f_Diplorickettsiaceae|g_midas_g_68701|s_midas_s_68701	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Diplorickettsiales|f_midas_f_53438|g_midas_g_53438|s_midas_s_56733	    0	    0	    0	   0	    2	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Aeromonadaceae|g_Aeromonas|s_midas_s_4701	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Aeromonadaceae|g_Aeromonas|s_midas_s_53024	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Aeromonadaceae|g_Tolumonas	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Alteromonadaceae|g_Rheinheimera	    0	    0	    0	   0	    1	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia-Shigella|s_midas_s_9572	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella	    8	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella|s_midas_s_5357	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Methylococcales|f_Methylomonadaceae|g_Crenothrix|s_midas_s_44061	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Methylococcales|f_Methylomonadaceae|g_Crenothrix|s_midas_s_5791	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Nitrosococcales|f_Nitrosococcaceae|g_midas_g_55093|s_midas_s_68517	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Cellvibrionaceae|g_Cellvibrio	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Cellvibrionaceae|g_midas_g_12192|s_midas_s_13698	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Halomonadaceae|g_Halomonas|s_midas_s_11904	    0	    0	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Halomonadaceae|g_Halomonas|s_midas_s_26035	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter	    0	12841	    0	5631	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter_towneri	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_midas_s_52677	    0	    0	    0	  28	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Fluviicoccus	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas	    0	    1	    0	   0	  205	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas_alcaligenes	    0	    0	    0	   0	   15	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_midas_s_14196	    0	    1	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_midas_s_39655	    0	    0	    0	 130	    1	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_midas_s_4710	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_midas_s_9585	    1	    0	    0	 507	14310	 999
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Spongiibacteraceae|g_BD1-7_clade|s_midas_s_263	   20	    0	    0	  12	    0	  59
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Run-SP154|f_midas_f_27|g_midas_g_11538|s_midas_s_11538	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Run-SP154|f_midas_f_27|g_midas_g_13776|s_midas_s_13776	    0	    0	    0	  13	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Run-SP154|f_midas_f_27|g_midas_g_3775|s_midas_s_21459	    0	    0	    0	   3	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Run-SP154|f_midas_f_27|g_midas_g_3775|s_midas_s_3775	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Run-SP154|f_midas_f_27|g_midas_g_52342|s_midas_s_52342	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Run-SP154|f_midas_f_27|g_midas_g_52498|s_midas_s_52498	    0	    0	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Steroidobacterales|f_Steroidobacteraceae|g_midas_g_43248|s_midas_s_43248	    0	    0	    0	  13	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Steroidobacterales|f_Steroidobacteraceae|g_midas_g_98|s_midas_s_17139	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Steroidobacterales|f_Steroidobacteraceae|g_midas_g_98|s_midas_s_20601	    0	    0	    0	   8	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Thiotrichales|f_Thiotrichaceae|g_Thiothrix	    0	    0	    0	   0	    1	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Thiotrichales|f_Thiotrichaceae|g_Thiothrix|s_midas_s_10942	    0	    0	    0	   0	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Thiotrichales|f_Thiotrichaceae|g_Thiothrix|s_midas_s_33285	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae	    1	    1	    0	  15	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_Ahniella|s_midas_s_51076	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_Ahniella|s_midas_s_660	    0	    0	    0	   2	    1	   2
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_Ahniella|s_midas_s_953	    0	    0	    0	   9	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_Aquimonas|s_Aquimonas_voraii	    0	  130	    0	  15	    2	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_Aquimonas|s_midas_s_1475	    0	    4	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_Dokdonella|s_midas_s_32392	    1	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_Pseudofulvimonas|s_midas_s_49330	    0	    0	    0	   0	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_midas_g_2835|s_midas_s_20656	    0	    0	    0	   8	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_midas_g_2835|s_midas_s_37061	    0	    0	    0	  17	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_midas_g_2835|s_midas_s_37147	    0	    0	    0	  80	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_midas_g_2835|s_midas_s_57304	    0	    0	    0	 832	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_midas_g_41816	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Rhodanobacteraceae|g_midas_g_41816|s_midas_s_41816	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Arenimonas	    1	   25	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Arenimonas|s_Arenimonas_malthae	    0	   30	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Arenimonas|s_Arenimonas_metalli	    0	   24	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Arenimonas|s_midas_s_11318	    0	    0	    0	   0	    0	  43
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Arenimonas|s_midas_s_66584	    0	   11	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Lysobacter	    0	    7	    0	  17	    0	   0
