category	heavy_metal	heavy_metal	heavy_metal	organic	organic	organic
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Dongiales|f_Dongiaceae|g_Dongia|s_Dongia_rigui	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Dongiales|f_Dongiaceae|g_Dongia|s_midas_s_14159	    0	   0	    0	   28	    0	   2
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Dongiales|f_Dongiaceae|g_Dongia|s_midas_s_4794	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Ferrovibrionales	    0	   0	    0	   23	    5	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Holosporales|f_Holosporaceae|g_midas_g_37538|s_midas_s_59744	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Kiloniellales|f_Fodinicurvataceae|g_midas_g_34634	    0	   0	    0	    0	   25	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Kiloniellales|f_Fodinicurvataceae|g_midas_g_34634|s_midas_s_77322	    0	   0	    0	    1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_Micavibrionaceae|g_midas_g_71819	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_midas_f_15419|g_midas_g_17492|s_midas_s_17492	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_midas_f_2019|g_midas_g_2019|s_midas_s_15805	    0	   0	    0	    3	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_midas_f_2019|g_midas_g_2019|s_midas_s_18299	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_midas_f_2019|g_midas_g_2019|s_midas_s_70494	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_midas_f_2943	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_midas_f_2943|g_midas_g_15618|s_midas_s_15618	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_midas_f_2943|g_midas_g_7280|s_midas_s_8834	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Paracaedibacterales|f_Paracaedibacteraceae	    0	   0	    0	   24	  278	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Paracaedibacterales|f_Paracaedibacteraceae|g_Ca_Paracaedibacter|s_midas_s_31154	   52	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Paracaedibacterales|f_Paracaedibacteraceae|g_midas_g_30088|s_midas_s_52205	    0	  83	    0	    1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Paracaedibacterales|f_Paracaedibacteraceae|g_midas_g_31474|s_midas_s_44589	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Puniceispirillales|f_midas_f_38514|g_midas_g_61071|s_midas_s_61071	    0	   0	    0	   14	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Puniceispirillales|f_midas_f_38514|g_midas_g_61071|s_midas_s_71030	    0	   0	    0	    1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Reyranellales	    0	   2	    0	    1	    0	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Reyranellales|f_Reyranellaceae|g_Reyranella|s_Reyranella_massiliensis	    0	   2	    0	    0	   25	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Reyranellales|f_Reyranellaceae|g_Reyranella|s_midas_s_8839	   20	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Reyranellales|f_Reyranellaceae|g_midas_g_19176|s_midas_s_19176	    0	   1	    0	    7	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales	    0	   0	    0	    0	    0	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_A0839|g_midas_g_694	    0	   0	    0	    5	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae	    1	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae|g_Bosea|s_midas_s_5007	   44	  20	    0	    0	  829	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae|g_Bosea|s_midas_s_5625	    1	  11	    0	    0	  397	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae|g_Microvirga	    0	   0	    3	    0	    3	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae|g_midas_g_41171|s_midas_s_68013	    0	   0	    0	    0	    6	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Devosiaceae|g_Devosia	    3	  41	    0	    4	   69	  18
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Devosiaceae|g_Devosia|s_Devosia_riboflavina	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Hyphomicrobium	    0	   5	    0	   29	   33	  16
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Hyphomicrobium|s_midas_s_11643	    0	   0	    0	    1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Hyphomicrobium|s_midas_s_1257	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Hyphomicrobium|s_midas_s_261	    1	   1	    0	    4	    0	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Pedomicrobium	    0	   1	    0	    3	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Pedomicrobium|s_midas_s_966	    3	   0	    0	   10	    1	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_midas_g_1319	    1	   3	    0	   16	    2	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae	    7	 121	    0	   23	    7	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|g_Aminobacter|s_midas_s_35723	    0	   9	    0	    1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|g_Ensifer|s_midas_s_40162	    2	   5	    0	    0	   23	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|g_Mesorhizobium	    0	 150	    0	    6	    1	   3
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|g_Mesorhizobium|s_midas_s_642	    0	   4	    0	  411	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|g_Pseudaminobacter	    0	  85	    0	    6	    0	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|g_Shinella	  248	   8	    0	    2	   43	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|g_Shinella|s_midas_s_2617	    0	  22	    0	    2	  228	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae	    2	   0	    0	    0	  358	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_Bradyrhizobium	   13	   1	    0	    3	   13	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_Nitrobacter|s_midas_s_25245	    0	   0	    0	    0	    0	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_Pseudorhodoplanes	    0	   0	    0	    3	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_Pseudorhodoplanes|s_midas_s_21599	    0	   2	    0	   12	    3	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_Xanthobacter	    0	   3	    0	    0	   23	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_midas_g_1922	    1	   1	    0	    9	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_midas_g_2680	    0	   1	    0	    0	    1	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_midas_g_5750|s_midas_s_80740	    0	   0	    0	    2	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales	    0	   0	    0	    0	    0	 333
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae	    3	 199	    0	  470	    7	 637
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Amaricoccus	    0	   0	    0	    0	    0	 533
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Amaricoccus|s_Amaricoccus_macauensis	    0	   0	    0	    0	    0	  14
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Amaricoccus|s_midas_s_47073	    0	   0	    0	    0	    0	   6
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Defluviimonas	    0	   1	    0	    9	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Defluviimonas|s_midas_s_10328	    0	   0	    0	    2	    0	   4
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Nordella|s_midas_s_5677	    0	   0	    0	    6	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Nordella|s_midas_s_8680	    1	  14	    0	   10	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Paracoccus	    0	   0	    0	    1	    0	 323
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Paracoccus|s_Paracoccus_kocurii	    0	   0	    0	    0	    0	  64
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Paracoccus|s_Paracoccus_sulfuroxidans	    0	   0	    0	    0	    0	 422
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Paracoccus|s_midas_s_13172	    0	   0	    0	    0	    0	6910
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Paracoccus|s_midas_s_42083	    0	   0	    0	    0	    0	 106
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Paracoccus|s_midas_s_88378	    0	   0	    0	    0	    0	   4
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Phreatobacter|s_Phreatobacter_oligotrophus	    5	   0	    0	    2	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Phreatobacter|s_midas_s_26843	    0	   1	    0	    1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Phreatobacter|s_midas_s_45219	  586	   4	    0	   11	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Rhodobacter	    1	  79	    0	   33	    0	 392
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Rhodobacter|s_midas_s_1647	    0	  49	    0	    2	    0	   3
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Rubellimicrobium	    0	   1	    0	    0	    0	   3
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_midas_g_31632	    0	   0	    0	    2	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_midas_g_57	    0	   1	    0	    1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_midas_g_57|s_midas_s_13361	    0	   0	    0	    3	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_midas_g_690|s_midas_s_6557	   11	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae|g_midas_g_18257|s_midas_s_22297	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae|g_midas_g_18257|s_midas_s_77391	    0	   0	    0	    8	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae|g_midas_g_26701|s_midas_s_26701	    0	   0	    0	   75	    0	  18
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae|g_midas_g_26701|s_midas_s_51171	    1	   0	    0	    9	    3	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_2010|g_midas_g_12955|s_midas_s_43666	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_2010|g_midas_g_2010|s_midas_s_2010	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_2010|g_midas_g_2010|s_midas_s_3131	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_2010|g_midas_g_3943|s_midas_s_34992	    0	   0	    0	    1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_2010|g_midas_g_55717|s_midas_s_55717	    0	   3	    0	   98	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_7641|g_midas_g_25911	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_7641|g_midas_g_72950|s_midas_s_72950	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_7641|g_midas_g_9416|s_midas_s_16065	    0	   0	    0	   43	 3765	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Ca_Jidaibacter	    0	   0	    0	  105	   68	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Mitochondria	    0	 314	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Rickettsiaceae	    0	  35	    0	    0	   23	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Rickettsiaceae|g_Ca_Megaira|s_midas_s_8682	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_SM2D12	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_SM2D12|g_midas_g_22923|s_midas_s_22923	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_SM2D12|g_midas_g_33430|s_midas_s_33430	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae	    4	   0	    0	    6	   18	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Altererythrobacter	  729	   0	    0	    1	    3	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_DSSF69|s_midas_s_23687	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Erythrobacter|s_midas_s_63217	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Novosphingobium	    5	   4	    0	   32	    7	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Porphyrobacter	    0	   0	    1	    0	    1	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Porphyrobacter|s_midas_s_10000	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingobium	    0	   0	    0	    0	    8	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingobium|s_Sphingobium_fontiphilum	    0	   0	    0	    0	    3	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingobium|s_midas_s_10079	    0	   0	    0	    0	    1	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingobium|s_midas_s_31262	    3	   0	    0	    0	   15	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingobium|s_midas_s_3440	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingobium|s_midas_s_83451	    0	   0	    0	    0	    2	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingomonas	    0	   0	    0	    0	    0	 184
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingomonas|s_midas_s_86337	    0	   0	    0	    0	    7	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingopyxis	  301	  14	    0	   11	   56	   8
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingopyxis|s_midas_s_13903	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingosinicella	    0	   0	    0	    1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingosinicella|s_midas_s_12807	    5	  10	    0	   40	    0	   7
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_midas_g_59	    0	   0	    0	    1	    7	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_midas_g_59|s_midas_s_353	    0	   0	    0	    3	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_midas_g_59|s_midas_s_6009	    0	   0	    0	    0	    1	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_midas_g_746|s_midas_s_1278	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Tistrellales|f_Geminicoccaceae|g_Ca_Alysiosphaera	    0	   0	    0	   15	    5	  10
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Tistrellales|f_Geminicoccaceae|g_Ca_Alysiosphaera|s_midas_s_6067	    0	   0	    0	   43	  245	  26
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Tistrellales|f_Geminicoccaceae|g_Ca_Alysiosphaera|s_midas_s_61090	    0	   0	    0	    1	   14	   7
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Tistrellales|f_Geminicoccaceae|g_Ca_Alysiosphaera|s_midas_s_68411	    0	   0	    0	    8	    0	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Tistrellales|f_Geminicoccaceae|g_midas_g_69310|s_midas_s_69310	    0	   0	    0	    8	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_midas_o_24|f_Lacibacterium_aquatile|g_midas_g_22236|s_midas_s_63202	   15	  10	    0	  205	    4	   8
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_midas_o_24|f_midas_f_107|g_midas_g_2332|s_midas_s_81172	    0	   0	    0	   20	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_midas_o_24|f_midas_f_107|g_midas_g_32584|s_midas_s_32584	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_midas_o_24|f_midas_f_107|g_midas_g_32681|s_midas_s_66888	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_midas_o_24|f_midas_f_107|g_midas_g_66646|s_midas_s_66646	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_midas_o_406|f_midas_f_5670|g_midas_g_18476|s_midas_s_18476	    0	   0	    0	    7	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_midas_o_41187|f_midas_f_41187|g_midas_g_41187|s_midas_s_41187	    0	   0	    0	   47	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria	    0	   0	    0	    0	    3	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales	   91	   0	    0	   19	  132	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Alcaligenaceae|g_Achromobacter|s_midas_s_18114	    0	   0	    1	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Aquaspirillaceae|g_Rivicola|s_Rivicola_pingtungensis	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_B1-7BS|g_Ca_Methylophosphatis|s_midas_s_9807	    1	   6	    0	  619	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_B1-7BS|g_midas_g_26276|s_midas_s_26276	    9	   0	    0	   20	    0	   3
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Cupriavidus|s_midas_s_28837	    0	   0	    0	    1	    2	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|s_midas_s_16389	  380	   1	    0	    0	    0	  86
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|s_midas_s_21181	    2	   0	    0	    0	    0	 103
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|s_midas_s_24731	    7	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|s_midas_s_30663	    5	   1	    0	    6	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|s_midas_s_41763	    1	   0	    0	    0	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|s_midas_s_45822	    0	   0	    0	    0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|s_midas_s_750	   16	   0	    0	    0	    0	   5
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Limnobacter|s_midas_s_1300	  235	   1	    0	    0	    0	2783
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Limnobacter|s_midas_s_1964	    6	   0	    0	    0	    0	   5
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Limnobacter|s_midas_s_23409	    4	   0	    0	    0	    0	  16
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Ralstonia|s_midas_s_4870	    4	  10	   36	    8	    5	   7
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Chitinimonadaceae|g_Chitinivorax|s_midas_s_1442	    0	   0	    0	    0	    4	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Chitinimonadaceae|g_midas_g_29457|s_midas_s_29457	    0	   0	    0	    0	    1	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae	  127	 950	    7	  721	    6	8721
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Acidovorax	    3	 718	    0	    2	    0	  91
